OrgCode,BranchOrgCode,DocuDate,DateYear,DateMonth,AccCode,AccName,AcccumMonthAmnt
ANI,AGH-TH,01/06/2025,2025,06,91013,EMPLOYEE BENEFIT EXPENSES - YEARS OF WORK,0
ANI,AGH-TH,01/06/2025,2025,06,91200,COMPULSORY EMPLOYER CONTRIBUTION,0
ANI,AGH-TH,01/06/2025,2025,06,91201,SKILL DEVELOPEMENT LEVY,0
ANI,AGH-TH,01/06/2025,2025,06,91202,FOREIGN WORKERS LEVY,0
ANI,AGH-TH,01/06/2025,2025,06,92001,EXPATRIATE STAFF COST,0
ANI,AGH-TH,01/06/2025,2025,06,92002,RENTAL OF APARTMENT,0
ANI,AGH-TH,01/06/2025,2025,06,92003,TRANSPORT CLAIM/ EXPENSES,0
ANI,AGH-TH,01/06/2025,2025,06,92004,"TELEPHONE, MOBILE, INTERNET",0
ANI,AGH-TH,01/06/2025,2025,06,92005,UTILITIES CHARGE - WATER/ GAS/ ELECTRICITY,0
ANI,AGH-TH,01/06/2025,2025,06,92006,EXPATRIATE PERSONAL INCOME TAX,0
ANI,AGH-TH,01/06/2025,2025,06,92007,OTHER EXPENSES,0
ANI,AGH-TH,01/06/2025,2025,06,92008,RECOVERABLE EXPATRIATE EXPENSES,0
ANI,AGH-TH,01/06/2025,2025,06,92009,EXPATRIATE TRAVELLING EXPENSES,0
ANI,AGH-TH,01/06/2025,2025,06,93001,TELEPHONE CHARGE,0
ANI,AGH-TH,01/06/2025,2025,06,93002,INTERNET AND EMAIL CHARGES,0
ANI,AGH-TH,01/06/2025,2025,06,93003,POSTAGE,0
ANI,AGH-TH,01/06/2025,2025,06,93004,LOCAL COURIER,0
ANI,AGH-TH,01/06/2025,2025,06,93005,OVERSEAS COURIER,0
ANI,AGH-TH,01/06/2025,2025,06,94001,RENTAL OF OFFICE PREMISE,0
ANI,AGH-TH,01/06/2025,2025,06,94002,RENTAL OF STORAGE SPACE,0
ANI,AGH-TH,01/06/2025,2025,06,94003,RENTAL OF PHOTOCOPY MACHINE,0
ANI,AGH-TH,01/06/2025,2025,06,94004,OFFICE AND GENERAL INSURANCE,0
ANI,AGH-TH,01/06/2025,2025,06,94005,OFFICE UTILITIES,0
ANI,AGH-TH,01/06/2025,2025,06,94006,UPKEEP/ MAINTENANCE OF OFFICE AND EQUIPMENT,0
ANI,AGH-TH,01/06/2025,2025,06,94007,"PRINTING, STATIONERY AND COPYING COST",0
ANI,AGH-TH,01/06/2025,2025,06,94008,OFFICE CLEANING FEE,0
ANI,AGH-TH,01/06/2025,2025,06,94009,COMPUTER ACCESSORIES,0
ANI,AGH-TH,01/06/2025,2025,06,94010,IT SUPPORT AND SOFTWARE SUBSCRIPTION FEE,0
ANI,AGH-TH,01/06/2025,2025,06,94011,NEWSPAPER AND PERIODICAL,1200
ANI,AGH-TH,01/06/2025,2025,06,94012,SUBSCRIPTION,0
ANI,AGH-TH,01/06/2025,2025,06,94013,DONATION,0
ANI,AGH-TH,01/06/2025,2025,06,94014,BAD DEBTS PROVISION,0
ANI,AGH-TH,01/06/2025,2025,06,94015,BAD DEBTS WRITTEN OFF,0
ANI,AGH-TH,01/06/2025,2025,06,94016,DEPRECIATION,0
ANI,AGH-TH,01/06/2025,2025,06,94017,DISPOSAL OF FIXED ASSETS,0
ANI,AGH-TH,01/06/2025,2025,06,94018,ASSETS EXPENSE,0
ANI,AGH-TH,01/06/2025,2025,06,94019,TRANSPORT CLAIM/ EXPENSES,0
ANI,AGH-TH,01/06/2025,2025,06,94020,LEASING OF VEHICLES,0
ANI,AGH-TH,01/06/2025,2025,06,94021,LOCAL TRAVELLING,0
ANI,AGH-TH,01/06/2025,2025,06,94022,OVERSEAS TRAVELLING,0
ANI,AGH-TH,01/06/2025,2025,06,94023,LATE SURCHARGE/ PENALTY,0
ANI,AGH-TH,01/06/2025,2025,06,94024,CONDOLENCE,0
ANI,AGH-TH,01/06/2025,2025,06,94025,RECRUITMENT COST,0
ANI,AGH-TH,01/06/2025,2025,06,94026,INCOME TAX EXPENSE,0
ANI,AGH-TH,01/06/2025,2025,06,94027,GENERAL EXPENSES,0
ANI,AGH-TH,01/06/2025,2025,06,94028,IMPAIRMENT LOSS,0
ANI,AGH-TH,01/06/2025,2025,06,94029,WHT WRITTEN OFF,0
ANI,AGH-TH,01/06/2025,2025,06,95001,ADVERTISEMENT,0
ANI,AGH-TH,01/06/2025,2025,06,95002,ENTERTAINMENT,0
ANI,AGH-TH,01/06/2025,2025,06,95003,SALES & PROMOTIONAL,0
ANI,AGH-TH,01/06/2025,2025,06,96001,AUDIT FEE,5500.02
ANI,AGH-TH,01/06/2025,2025,06,96002,SECRETARIAL FEE,0
ANI,AGH-TH,01/06/2025,2025,06,96003,TAX AGENCY FEE,0
ANI,AGH-TH,01/06/2025,2025,06,96004,LEGAL FEE,0
ANI,AGH-TH,01/06/2025,2025,06,96005,DISBURSEMENT FEE,0
ANI,AGH-TH,01/06/2025,2025,06,96006,PROFESSIONAL CONSULTANCY FEE,0
ANI,AGH-TH,01/06/2025,2025,06,96007,"ACCOUNTS, HR AND ADMIN FEE",0
ANI,AGH-TH,01/06/2025,2025,06,96008,OTHER PROFESSIONAL FEE,250
ANI,AGH-TH,01/06/2025,2025,06,97001,EXCHANGE GAIN AND LOSS - REALISED,0
ANI,AGH-TH,01/06/2025,2025,06,97002,EXCHANGE GAIN AND LOSS - UNREALISED,0
ANI,AGH-TH,01/06/2025,2025,06,97003,BANK CHARGES - BG,0
ANI,AGH-TH,01/06/2025,2025,06,97004,BANK CHARGE - OTHERS,15
ANI,AGH-TH,01/06/2025,2025,06,97005,INTEREST ON LEASE LIABILITIES,0
ANI,AGH-TH,01/06/2025,2025,06,97006,INTEREST ON LOAN,0
ANI,AGH-TH,01/06/2025,2025,06,98000,CONSULTANCY / MANAGEMENT AND/OR MARKETING FEE,0
ANI,AGH-TH,01/06/2025,2025,06,98001,CONSULTANCY FEE- INDIVIDUAL,0
ANI,AGH-TH,01/06/2025,2025,06,98002,CONSULTANCYI MGMT ANDIOR MKTG FEE - RPT,0
ANI,AGH-TH,01/06/2025,2025,06,60001,DIVIDEND INCOME,0
ANI,AGH-TH,01/06/2025,2025,06,60002,INTEREST INCOME,0
ANI,AGH-TH,01/06/2025,2025,06,60003,GOVERNMENT GRANTS,0
ANI,AGH-TH,01/06/2025,2025,06,60004,MISCELLANEOUS INCOME,-0.15
ANI,AGH-TH,01/06/2025,2025,06,60005,PROFESSIONAL SERVICE INCOME,0
ANI,AGH-TH,01/06/2025,2025,06,60006,GAIN/(LOSS) ON DISPOSAL OF INVESTMENT,0
ANI,EC-M,01/06/2025,2025,06,11100,"COST - RENOVATION, FURNITURE & FITTINGS",2237448.67
ANI,EC-M,01/06/2025,2025,06,11101,"ACC DEP - RENOVATION, FURNITURE & FITTINGS",-2237448.67
ANI,EC-M,01/06/2025,2025,06,11200,COST - OFFICE EQUIPMENT,279191.1
ANI,EC-M,01/06/2025,2025,06,11201,ACC DEP - OFFICE EQUIPMENT,-190708.28
ANI,EC-M,01/06/2025,2025,06,11300,COST - COMPUTERS,470746.76
ANI,EC-M,01/06/2025,2025,06,11301,ACC DEP - COMPUTERS,-335631.2
ANI,EC-M,01/06/2025,2025,06,11400,COST - SIGNBOARD,25292.52
ANI,EC-M,01/06/2025,2025,06,11401,ACC DEP - SIGNBOARD,-13489.34
ANI,EC-M,01/06/2025,2025,06,11500,COST - RIGHT OF USE ASSETS,2068292.07
ANI,EC-M,01/06/2025,2025,06,11501,ACC DEP - RIGHT OF USE ASSETS,-1472587
ANI,EC-M,01/06/2025,2025,06,11600,COST -  SOFTWARE,207149.88
ANI,EC-M,01/06/2025,2025,06,11601,ACC DEP - SOFTWARE,-38748.29
ANI,EC-M,01/06/2025,2025,06,11700,COST - VEHICLES,296573.96
ANI,EC-M,01/06/2025,2025,06,11701,ACC DEP - VEHICLES,-51900.71
ANI,EC-M,01/06/2025,2025,06,12001,INVESTMENT IN SUBSIDIARY COMPANIES,0
ANI,EC-M,01/06/2025,2025,06,12002,INVESTMENT IN ASSOCIATED COMPANIES,0
ANI,EC-M,01/06/2025,2025,06,12003,INVESTMENT IN JOINT VENTURES COMPANIES,0
ANI,EC-M,01/06/2025,2025,06,13011,ANA UOB SGD 364-3205-740,0
ANI,EC-M,01/06/2025,2025,06,13012,ANA HSBC SGD 052-136660-001,0
ANI,EC-M,01/06/2025,2025,06,13021,FW SG UOB SGD 348-312-419-6,0
ANI,EC-M,01/06/2025,2025,06,13022,FW SG UOB USD 348-901-479-1,0
ANI,EC-M,01/06/2025,2025,06,13023,FW SG OCBC SGD 601357098001,0
ANI,EC-M,01/06/2025,2025,06,13024,FW SG OCBC USD 601297252201,0
ANI,EC-M,01/06/2025,2025,06,13031,ASIA NETWORK SG HSBC SGD 147-805873-001,0
ANI,EC-M,01/06/2025,2025,06,13032,ASIA NETWORK SG HSBC USD 260-671490-178,0
ANI,EC-M,01/06/2025,2025,06,13041,SUPERIOR SG HSBC SGD 147-239529-001,0
ANI,EC-M,01/06/2025,2025,06,13042,SUPERIOR SG HSBC USD 260-570411-178,0
ANI,EC-M,01/06/2025,2025,06,13043,SUPERIOR SG UOB SGD 348-312-407-2,0
ANI,EC-M,01/06/2025,2025,06,13044,SUPERIOR SG UOB USD 348-901-474-0,0
ANI,EC-M,01/06/2025,2025,06,13045,SUPERIOR SG EXIM VND 2000-1495-5000080,0
ANI,EC-M,01/06/2025,2025,06,13051,EXCEL SG HSBC SGD 147-226484-001,0
ANI,EC-M,01/06/2025,2025,06,13052,EXCEL SG HSBC USD 260-563622-178,0
ANI,EC-M,01/06/2025,2025,06,13053,EXCEL SG UOB SGD 363-302-465-9,0
ANI,EC-M,01/06/2025,2025,06,13054,EXCEL SG UOB USD 364-906-950-4,0
ANI,EC-M,01/06/2025,2025,06,13055,EXCEL SG OCBC SGD 601357882001,0
ANI,EC-M,01/06/2025,2025,06,13056,EXCEL SG OCBC USD 601297633201,0
ANI,EC-M,01/06/2025,2025,06,13061,SUPER CARGO HSBC SGD 047-359872-001,0
ANI,EC-M,01/06/2025,2025,06,13081,ASIA GSA M HSBC MYR 352-416515-101,0
ANI,EC-M,01/06/2025,2025,06,13091,ASIA FREIGHWORKS M HSBC MYR 352-458830-101,0
ANI,EC-M,01/06/2025,2025,06,13101,SIMPLE FREIGHT M HSBC MYR 352-425532-101,0
ANI,EC-M,01/06/2025,2025,06,13111,EXCEL GSA KUL HSBC MYR 352-011803-101,4028468.65
ANI,EC-M,01/06/2025,2025,06,13112,EXCEL GSA PEN HSBC MYR 374-358182-101,8801281.07
ANI,EC-M,01/06/2025,2025,06,13113,EXCEL GSA KUL HSBC USD 352-011803-725,19585.53
ANI,EC-M,01/06/2025,2025,06,13114,EXCEL GSA PEN HSBC USD 374-358182-725,201716.28
ANI,EC-M,01/06/2025,2025,06,13115,EXCEL GSA KUL CIMB MYR 8008-17-1549,571282.53
ANI,EC-M,01/06/2025,2025,06,13116,EXCEL GSA KUL CIMB USD 80-0817240-3-40,15781.54
ANI,EC-M,01/06/2025,2025,06,13117,EXCEL GSA KUL UOB MYR 260-305-018-7,231837.22
ANI,EC-M,01/06/2025,2025,06,13118,EXCEL GSA KUL UOB USD 260-901-927-3,0
ANI,EC-M,01/06/2025,2025,06,13121,ASIA GSA BKK SCB THB 0593057532,0
ANI,EC-M,01/06/2025,2025,06,13131,EXCEL HK HSBC HKD 411-613987-838,0
ANI,EC-M,01/06/2025,2025,06,13132,EXCEL HK HSBC HKD 411-613987-001,0
ANI,EC-M,01/06/2025,2025,06,13133,EXCEL HK HSBC USD 411-613987-838,0
ANI,EC-M,01/06/2025,2025,06,13134,EXCEL HK HSBC RMB 411-613987-838,0
ANI,EC-M,01/06/2025,2025,06,13135,EXCEL HK ICBC RMB 40000-25809-20022-3173,0
ANI,EC-M,01/06/2025,2025,06,13136,EXCEL HK HSBC SGD 411-613987-838,0
ANI,EC-M,01/06/2025,2025,06,13141,EXCEL CAN HSBC HKD 411-639990-838,0
ANI,EC-M,01/06/2025,2025,06,13142,EXCEL CAN HSBC HKD 411-639990-001,0
ANI,EC-M,01/06/2025,2025,06,13143,EXCEL CAN HSBC USD 411-639990-838,0
ANI,EC-M,01/06/2025,2025,06,13144,EXCEL CAN HSBC RMB 411-639990-838,0
ANI,EC-M,01/06/2025,2025,06,13151,EXCEL CHINA ICBC RMB 40000-25809-20049-0000,0
ANI,EC-M,01/06/2025,2025,06,13152,EXCEL CHINA ICBC HKD 40000-25829-20051-4195,0
ANI,EC-M,01/06/2025,2025,06,13153,EXCEL CHINA ICBC USD 40000-25819-20051-0256,0
ANI,EC-M,01/06/2025,2025,06,13161,FW HK HSBC HKD 411-639388-838,0
ANI,EC-M,01/06/2025,2025,06,13162,FW HK HSBC HKD 411-639388-001,0
ANI,EC-M,01/06/2025,2025,06,13163,FW HK HSBC USD 411-639388-838,0
ANI,EC-M,01/06/2025,2025,06,13164,FW HK HSBC RMB 411-639388-838,0
ANI,EC-M,01/06/2025,2025,06,13171,JPK BKK CIMB THB 8000262165,0
ANI,EC-M,01/06/2025,2025,06,13172,JPK BKK CIMB THB 7010537025,0
ANI,EC-M,01/06/2025,2025,06,13181,EXCEL BKK KB THB 138126668,0
ANI,EC-M,01/06/2025,2025,06,13182,EXCEL BKK SCB THB 0593056976,0
ANI,EC-M,01/06/2025,2025,06,13183,EXCEL BKK SCB THB 0592920520,0
ANI,EC-M,01/06/2025,2025,06,13191,ASIA SERVICES VN HSBC VND 001-297886-001,0
ANI,EC-M,01/06/2025,2025,06,13192,ASIA SERVICES VN HSBC USD 001-297886-101,0
ANI,EC-M,01/06/2025,2025,06,13193,ASIA SERVICES VN VCB VND 0371003873606,0
ANI,EC-M,01/06/2025,2025,06,13194,ASIA SERVICES VN VCB USD 0371370438755,0
ANI,EC-M,01/06/2025,2025,06,13195,ASIA SERVICES VN BIDV VND 31310001299795,0
ANI,EC-M,01/06/2025,2025,06,13196,ASIA SERVICES VN BIDV VND 31310001299801,0
ANI,EC-M,01/06/2025,2025,06,13201,SKY CARGO VN HSBC VND 091-027110-001,0
ANI,EC-M,01/06/2025,2025,06,13202,SKY CARGO VN HSBC USD 091-027110-101,0
ANI,EC-M,01/06/2025,2025,06,13203,SKY CARGO VN VCB VND 0371000406778,0
ANI,EC-M,01/06/2025,2025,06,13204,SKY CARGO VN VCB USD 0371370419236,0
ANI,EC-M,01/06/2025,2025,06,13205,SKY CARGO VN BIDV VND 31310001299722,0
ANI,EC-M,01/06/2025,2025,06,13206,SKY CARGO VN BIDV VND 31310001299731,0
ANI,EC-M,01/06/2025,2025,06,13211,JPK VN HSBC VND 001-05788-001,0
ANI,EC-M,01/06/2025,2025,06,13212,JPK VN HSBC USD 001-065788-101,0
ANI,EC-M,01/06/2025,2025,06,13213,JPK VN VCB VND 0371000454701,0
ANI,EC-M,01/06/2025,2025,06,13214,JPK VN VCB VND 0375000575602,0
ANI,EC-M,01/06/2025,2025,06,13215,JPK VN VCB USD 0371370454702,0
ANI,EC-M,01/06/2025,2025,06,13216,JPK VN BIDV VND 31310001223457,0
ANI,EC-M,01/06/2025,2025,06,13217,JPK VN BIDV VND 31310001223466,0
ANI,EC-M,01/06/2025,2025,06,13221,JPK YGN AYA MMR 10003616743,0
ANI,EC-M,01/06/2025,2025,06,13231,EXCEL CKG HSBC HKD 078-363249-838                                    ,0
ANI,EC-M,01/06/2025,2025,06,13232,EXCEL CKG HSBC HKD 078-363249-001  ,0
ANI,EC-M,01/06/2025,2025,06,13241,AROUND HSB HKD 363-481904-883,0
ANI,EC-M,01/06/2025,2025,06,13242,AROUND HSBC HKD 484-289186-838                                                                ,0
ANI,EC-M,01/06/2025,2025,06,13243,AROUND HSBC SGD 484-289186-838,0
ANI,EC-M,01/06/2025,2025,06,13251,ASIA NETWORK TH KBANK THB 066-2-65840-5,0
ANI,EC-M,01/06/2025,2025,06,13252,ASIA NETWORK TH SCB THB 1095-2-65460-4,0
ANI,EC-M,01/06/2025,2025,06,13253,ASIA NETWORK TH KBANK THB 066-1-07293-8,0
ANI,EC-M,01/06/2025,2025,06,13254,ASIA NETWORK TH SCB THB 095-3-02106-6,0
ANI,EC-M,01/06/2025,2025,06,13261,EXCEL PNH MAYBANK USD 00002-02-000864-01,0
ANI,EC-M,01/06/2025,2025,06,13501,HSBC FIXED DEPOSIT,0
ANI,EC-M,01/06/2025,2025,06,13502,UOB FIXED DEPOSIT,0
ANI,EC-M,01/06/2025,2025,06,13503,OCBC FIXED DEPOSIT,0
ANI,EC-M,01/06/2025,2025,06,13601,PETTY CASH / CASH ON HAND,0
ANI,EC-M,01/06/2025,2025,06,14101,TRADE - RELATED COMPANIES/ PARTIES,190173.54
ANI,EC-M,01/06/2025,2025,06,14102,TRADE - 3RD PARTY,12970402.65
ANI,EC-M,01/06/2025,2025,06,14103,ALLOWANCE FOR DOUBFUL DEBT,0
ANI,EC-M,01/06/2025,2025,06,14201,NON-TRADE - RELATED COMPANIES/ PARTIES,11496.6
ANI,EC-M,01/06/2025,2025,06,15001,INTEREST RECEIVABLE,0
ANI,EC-M,01/06/2025,2025,06,15002,DIVIDEND INCOME RECEIVABLE,0
ANI,EC-M,01/06/2025,2025,06,15003,SUNDRY RECEIVABLE,1149660
ANI,EC-M,01/06/2025,2025,06,15004,DEPOSITS PAID,327648.04
ANI,EC-M,01/06/2025,2025,06,15005,PREPAYMENT,844826.27
ANI,EC-M,01/06/2025,2025,06,15006,INVENTORY (CONSUMABLES) AT COST,0
ANI,EC-M,01/06/2025,2025,06,15007,ADVANCE PAYMENT,0
ANI,EC-M,01/06/2025,2025,06,15008,AMOUNT DUE FROM SHAREHOLDER,0
ANI,EC-M,01/06/2025,2025,06,15009,INCOME TAX RECEIVABLE,4141473.03
ANI,EC-M,01/06/2025,2025,06,15010,GST/ VAT INPUT TAX,0
ANI,EC-M,01/06/2025,2025,06,15011,GST/ VAT RECEIVABLE/ (PAYABLE),0
ANI,EC-M,01/06/2025,2025,06,15012,GST/ VAT PAY ON BEHALF,0
ANI,EC-M,01/06/2025,2025,06,15013,WHT RECEIVABLE,0
ANI,EC-M,01/06/2025,2025,06,15014,ACCRUED INCOME,0
ANI,EC-M,01/06/2025,2025,06,15015,LOAN TO EMPLOYEE,0
ANI,EC-M,01/06/2025,2025,06,15016,DEFERRED TAX ASSET,150571.2
ANI,EC-M,01/06/2025,2025,06,15017,VAT INPUT TAX SUSPENSE ACCOUNTS,0
ANI,EC-M,01/06/2025,2025,06,15018,ACCRUED INPUT VAT,0
ANI,EC-M,01/06/2025,2025,06,15101,ASIA  GSA (M) SDN BHD,0
ANI,EC-M,01/06/2025,2025,06,15102,EXCEL GSA (M) SDN BHD - KUL,0
ANI,EC-M,01/06/2025,2025,06,15103,EXCEL GSA (M) SDN BHD - PEN,0
ANI,EC-M,01/06/2025,2025,06,15104,SIMPLE FREIGHT (M) SDN BHD,0
ANI,EC-M,01/06/2025,2025,06,15105,ASIA FREIGHTWORKS GSA (M) SDN BHD,0
ANI,EC-M,01/06/2025,2025,06,15106,EXCEL AIR PTE LTD/ SG,0
ANI,EC-M,01/06/2025,2025,06,15107,ASIA NETWORK INTERNATIONAL GSA PTE LTD,0
ANI,EC-M,01/06/2025,2025,06,15108,FREIGHTWORKS GSA PTE LTD,0
ANI,EC-M,01/06/2025,2025,06,15109,JPK ASIA COMPANY LIMITED/ VIETNAM,0
ANI,EC-M,01/06/2025,2025,06,15110,"EXCEL AIR (CAMBODIA) CO., LTD",0
ANI,EC-M,01/06/2025,2025,06,15111,EXCEL AIR LIMITED/ HK,0
ANI,EC-M,01/06/2025,2025,06,15112,EXCEL GSA (CHONGQING) LIMITED,0
ANI,EC-M,01/06/2025,2025,06,15113,EXCEL AIR CHINA LIMITED,0
ANI,EC-M,01/06/2025,2025,06,15114,ANA COURIER EXPRESS PTE LTD,0
ANI,EC-M,01/06/2025,2025,06,15115,GSA ASIA CARGO CO LTD,0
ANI,EC-M,01/06/2025,2025,06,15116,AROUND LOGISTICS MANAGEMENT COMPANY LIMITED ,0
ANI,EC-M,01/06/2025,2025,06,15117,SUPERIOR GSA PTE LTD,0
ANI,EC-M,01/06/2025,2025,06,15118,SUPER CARGO PTE LTD ,0
ANI,EC-M,01/06/2025,2025,06,15119,FREIGHTWORKS GSA (HK) LIMITED,0
ANI,EC-M,01/06/2025,2025,06,15120,EXCEL AIR (GUANGZHOU) LIMITED,0
ANI,EC-M,01/06/2025,2025,06,15121,EXCEL AIR LIMITED/ BKK,0
ANI,EC-M,01/06/2025,2025,06,15122,ASIA GSA HOLDING (THAILAND) LIMITED,0
ANI,EC-M,01/06/2025,2025,06,15123,JPK ASIA (THAILAND) CO LTD,0
ANI,EC-M,01/06/2025,2025,06,15124,SKY CARGO SERVICES CO LTD,0
ANI,EC-M,01/06/2025,2025,06,15125,ASIA SERVICES CO LTD,0
ANI,EC-M,01/06/2025,2025,06,15126,JPK ASIA (MYANMAR) COMPANY LIMITED,0
ANI,EC-M,01/06/2025,2025,06,15136,JPK ASIA GSA (CAMBODIA) CO LTD,0
ANI,EC-M,01/06/2025,2025,06,15137,"ASIA NETWORK INTERNATIONAL CO., LTD. ",0
ANI,EC-M,01/06/2025,2025,06,21000,LEASE LIABILITIES,-204745.71
ANI,EC-M,01/06/2025,2025,06,21001,LONG-TERM LOANS FROM FINANCIAL INSTITUTIONS,0
ANI,EC-M,01/06/2025,2025,06,21002,LOAN FROM RELATED PARTY,0
ANI,EC-M,01/06/2025,2025,06,22001,TRADE - RELATED COMPANIES/ PARTIES,-584998.44
ANI,EC-M,01/06/2025,2025,06,22002,TRADE - 3RD PARTY,-4109699.64
ANI,EC-M,01/06/2025,2025,06,22101,NON TRADE - RELATED COMPANIES/ PARTIES ,-63753.78
ANI,EC-M,01/06/2025,2025,06,23001,SHORT-TERM LOANS FROM FINANCIAL INSTITUTIONS,0
ANI,EC-M,01/06/2025,2025,06,25001,SUNDRY PAYABLE,0
ANI,EC-M,01/06/2025,2025,06,25002,DIVIDEND PAYABLE,0
ANI,EC-M,01/06/2025,2025,06,25003,DEPOSITS RECEIVED,0
ANI,EC-M,01/06/2025,2025,06,25004,ACCRUALS,-6498471.47
ANI,EC-M,01/06/2025,2025,06,25005,PROVISION FOR UNUTILISED LEAVE,0
ANI,EC-M,01/06/2025,2025,06,25006,LEASE LIABILITIES,-422634.41
ANI,EC-M,01/06/2025,2025,06,25007,INCOME TAX PAYABLE,-145493.31
ANI,EC-M,01/06/2025,2025,06,25008,GST/ VAT OUTPUT TAX,0
ANI,EC-M,01/06/2025,2025,06,25009,WHT PAYABLE,0
ANI,EC-M,01/06/2025,2025,06,25010,AMOUNT DUE TO SHAREHOLDER,0
ANI,EC-M,01/06/2025,2025,06,25011,DEFERRED OUTPUT TAX,0
ANI,EC-M,01/06/2025,2025,06,25012,DEFERRED TAX LIABILITY,-142969.19
ANI,EC-M,01/06/2025,2025,06,25013,EMPLOYEE BENEFITS,0
ANI,EC-M,01/06/2025,2025,06,25014,EMPLOYEE BENEFITS - INTEREST,0
ANI,EC-M,01/06/2025,2025,06,25015,VAT OUTPUT TAX SUSPENSE ACCOUNTS,0
ANI,EC-M,01/06/2025,2025,06,25016,ACCRUED OUTPUT VAT,0
ANI,EC-M,01/06/2025,2025,06,15101L,ASIA  GSA (M) SDN BHD,0
ANI,EC-M,01/06/2025,2025,06,15102L,EXCEL GSA (M) SDN BHD - KUL,0
ANI,EC-M,01/06/2025,2025,06,15103L,EXCEL GSA (M) SDN BHD - PEN,0
ANI,EC-M,01/06/2025,2025,06,15104L,SIMPLE FREIGHT (M) SDN BHD,0
ANI,EC-M,01/06/2025,2025,06,15105L,ASIA FREIGHTWORKS GSA (M) SDN BHD,0
ANI,EC-M,01/06/2025,2025,06,15106L,EXCEL AIR PTE LTD/ SG,0
ANI,EC-M,01/06/2025,2025,06,15107L,ASIA NETWORK INTERNATIONAL GSA PTE LTD,0
ANI,EC-M,01/06/2025,2025,06,15108L,FREIGHTWORKS GSA PTE LTD,0
ANI,EC-M,01/06/2025,2025,06,15109L,JPK ASIA COMPANY LIMITED/ VIETNAM,0
ANI,EC-M,01/06/2025,2025,06,15110L,"EXCEL AIR (CAMBODIA) CO., LTD",0
ANI,EC-M,01/06/2025,2025,06,15111L,EXCEL AIR LIMITED/ HK,0
ANI,EC-M,01/06/2025,2025,06,15112L,EXCEL GSA (CHONGQING) LIMITED,0
ANI,EC-M,01/06/2025,2025,06,15113L,EXCEL AIR CHINA LIMITED,0
ANI,EC-M,01/06/2025,2025,06,15114L,ANA COURIER EXPRESS PTE LTD,0
ANI,EC-M,01/06/2025,2025,06,15115L,GSA ASIA CARGO CO LTD,0
ANI,EC-M,01/06/2025,2025,06,15116L,AROUND LOGISTICS MANAGEMENT COMPANY LIMITED ,0
ANI,EC-M,01/06/2025,2025,06,15117L,SUPERIOR GSA PTE LTD,0
ANI,EC-M,01/06/2025,2025,06,15118L,SUPER CARGO PTE LTD ,0
ANI,EC-M,01/06/2025,2025,06,15119L,FREIGHTWORKS GSA (HK) LIMITED,0
ANI,EC-M,01/06/2025,2025,06,15120L,EXCEL AIR (GUANGZHOU) LIMITED,0
ANI,EC-M,01/06/2025,2025,06,15121L,EXCEL AIR LIMITED/ BKK,0
ANI,EC-M,01/06/2025,2025,06,15122L,ASIA GSA HOLDING (THAILAND) LIMITED,0
ANI,EC-M,01/06/2025,2025,06,15123L,JPK ASIA (THAILAND) CO LTD,0
ANI,EC-M,01/06/2025,2025,06,15124L,SKY CARGO SERVICES CO LTD,0
ANI,EC-M,01/06/2025,2025,06,15125L,ASIA SERVICES CO LTD,0
ANI,EC-M,01/06/2025,2025,06,15126L,JPK ASIA (MYANMAR) COMPANY LIMITED,0
ANI,EC-M,01/06/2025,2025,06,15136L,JPK ASIA GSA (CAMBODIA) CO LTD,0
ANI,EC-M,01/06/2025,2025,06,15137L,"ASIA NETWORK INTERNATIONAL CO., LTD. ",0
ANI,EC-M,01/06/2025,2025,06,30010,ORDINARY SHARE CAPITAL,-3832200
ANI,EC-M,01/06/2025,2025,06,30011,PREFERENCE SHARE CAPITAL,0
ANI,EC-M,01/06/2025,2025,06,30020,SHARE PREMIUM,0
ANI,EC-M,01/06/2025,2025,06,30030,LEGAL RESERVE,0
ANI,EC-M,01/06/2025,2025,06,30031,CAPITAL RESERVE,0
ANI,EC-M,01/06/2025,2025,06,30040,RETAINED EARNINGS,-16268652.57
ANI,EC-M,01/06/2025,2025,06,30041,DIVIDEND PAID,0
ANI,EC-M,01/06/2025,2025,06,30050,CURRENT YEAR PROFIT AND LOSS,0
ANI,EC-M,01/06/2025,2025,06,71000,GSA REVENUE,0
ANI,EC-M,01/06/2025,2025,06,71001,AIR CANADA (AC),-86182512.88
ANI,EC-M,01/06/2025,2025,06,71002,EL AL ISRAEL AIRLINES (LY),0
ANI,EC-M,01/06/2025,2025,06,71003,HONG KONG AIR CARGO CARRIER LTD (RH),0
ANI,EC-M,01/06/2025,2025,06,71004,SF AIRLINES (O3),0
ANI,EC-M,01/06/2025,2025,06,71005,JETSTAR PACIFIC (BL),0
ANI,EC-M,01/06/2025,2025,06,71006,THAI AIRASIA (FD),0
ANI,EC-M,01/06/2025,2025,06,71007,YTO CARGO AIRLINES (YG),0
ANI,EC-M,01/06/2025,2025,06,71008,ALL NIPPON AIRWAYS CO LTD (NH),-5326019.23
ANI,EC-M,01/06/2025,2025,06,71009,VIETNAM AIRWAYS (VN),-5477990.02
ANI,EC-M,01/06/2025,2025,06,71010,AIR VISTARA (UK),0
ANI,EC-M,01/06/2025,2025,06,71011,LOT POLISH AIRLINE (LO),0
